15016499	1362.9033613445379
15105860	1362.8663865546218
15195264	1362.872268907563
15284593	1362.9453781512605
15373984	1362.9806722689075
15463345	1362.8882352941177
15552735	1362.8613445378153
15642084	1362.9747899159665
15731470	1362.9512605042016
15820821	1362.8932773109245
15910235	1362.8302521008404
15999556	1362.8756302521008
16088961	1362.9168067226892
16178304	1362.8823529411764
16267691	1362.8857142857144
16357050	1362.8882352941177
16446444	1362.927731092437
16535770	1362.9327731092437
16625178	1362.8823529411764
16714514	1362.8957983193277
16803919	1362.9865546218487
16893239	1362.9470588235295
16982645	1362.9436974789917
17071995	1363.0126050420167
17162362	1362.978151260504
17250732	1362.9226890756302
17341782	1362.8857142857144
17429474	1362.9546218487394
17518840	1362.9176470588236
17608225	1362.8672268907562
17697579	1362.9563025210084
17786930	1362.9747899159665
17876318	1362.9512605042016
17965675	1362.9613445378152
18055043	1363.0277310924369
18144403	1362.990756302521
18233776	1362.894117647059
18323166	1362.9193277310924
18412524	1362.9310924369747
18501876	1362.9621848739496
18591277	1362.920168067227
18680604	1362.9176470588236
18769988	1362.909243697479
18859326	1362.957142857143
18948727	1363.0327731092436
19038067	1362.9462184873948
19127467	1362.853781512605
19216806	1362.8361344537816
19306189	1362.8882352941177
19395548	1362.88487394958
19484923	1362.857142857143
19574268	1362.9058823529413
19663651	1362.966386554622
19752996	1362.9613445378152
19842392	1362.898319327731
19931742	1362.896638655462
20021124	1362.9411764705883
20110561	1362.953781512605
20199856	1362.9428571428573
20289206	1362.9126050420168
20378601	1362.90756302521
20467930	1362.9428571428573
20557321	1362.9521008403362
20646672	1363.0285714285715
20736046	1363.0168067226891
20825405	1362.8806722689076
20914791	1362.8798319327732
21004134	1362.8285714285714
21093538	1362.9100840336134
21182858	1362.978151260504
21272267	1362.9621848739496
21361584	1362.953781512605
21451000	1362.9983193277312
21540336	1362.966386554622
21629723	1362.9168067226892
21719079	1362.8957983193277
21808462	1362.9806722689075
21897797	1362.9361344537815
21987194	1363.0151260504201
22076531	1362.990756302521
22165923	1362.9378151260505
22255273	1362.9151260504202
22344668	1362.857142857143
22434016	1362.9151260504202
22523404	1362.9470588235295
22612745	1363.0067226890758
22702136	1362.9672268907564
22791480	1362.927731092437
22880878	1362.9361344537815
22970227	1362.9193277310924
23059619	1362.8991596638655
23148960	1362.8857142857144
23238362	1362.8773109243698
23327696	1362.896638655462
23417307	1362.8873949579831
23506427	1362.920168067227
23597322	1362.8991596638655
23685146	1362.9621848739496
23774531	1363.1563025210085
23863906	1363.4672268907564
23953267	1363.757142857143
24042643	1364.198319327731
24132016	1364.8319327731094
24221404	1365.3689075630252
24310766	1365.9285714285713
24400136	1366.4109243697478
24489492	1366.9084033613447
24578855	1367.5243697478993
24668224	1368.1453781512605
24757588	1368.6000000000001
24846960	1369.2025210084034
24936318	1370.290756302521
25025702	1371.1840336134455
25115053	1371.9840336134455
25204444	1372.8932773109243
25293772	1373.8579831932775
25383173	1374.647899159664
25472515	1375.4428571428573
25561902	1376.4394957983193
25651245	1377.5848739495798
25740640	1378.5193277310925
25829982	1379.5
25919361	1380.5168067226891
26008696	1381.5731092436974
26098096	1382.6487394957985
26187446	1383.5310924369749
26276823	1384.520168067227
26366147	1385.6773109243697
26455575	1386.7176470588236
26544897	1387.7243697478991
26634291	1388.7932773109244
26723650	1389.7655462184873
26813025	1390.9218487394958
26902360	1392.0226890756303
26991745	1392.990756302521
27081097	1394.1697478991596
27170492	1395.2848739495798
27259834	1396.3563025210085
27349231	1397.5949579831931
27438581	1398.6352941176472
27527955	1399.863025210084
27617306	1401.1243697478992
27706693	1402.2453781512606
27796049	1403.4588235294118
27885438	1404.6789915966388
27974789	1405.7252100840337
28064175	1406.9436974789915
28153505	1408.127731092437
28242909	1409.2773109243697
28332269	1410.6058823529413
28421648	1411.8201680672269
28510991	1413.0310924369749
28600377	1414.3336134453782
28689728	1415.6268907563026
28779115	1416.8932773109245
28868460	1418.1613445378152
28957844	1419.50756302521
29047194	1420.6310924369748
29136574	1421.9957983193276
29225916	1423.2504201680672
29315314	1424.490756302521
29404656	1425.8453781512605
