46467802	1359.9159663865546
46557207	1360.0563025210085
46646533	1360.0546218487395
46735957	1359.998319327731
46825300	1359.990756302521
46914697	1359.99243697479
47004035	1360.0193277310925
47093441	1359.9882352941177
47182792	1360.0386554621848
47272176	1360.0117647058823
47361510	1359.9504201680672
47450911	1359.9226890756302
47540250	1359.9563025210084
47629664	1359.9823529411765
47718997	1360.0714285714284
47808390	1360.0151260504201
47897752	1359.9882352941177
47987124	1360.0403361344538
48076493	1360.0268907563025
48165879	1360.0226890756303
48255217	1359.9773109243697
48344628	1359.990756302521
48433976	1360.0411764705884
48523368	1360.0193277310925
48612712	1360.0151260504201
48702124	1359.9672268907564
48791463	1359.9873949579833
48880855	1359.9991596638654
48970207	1360.0268907563025
49060405	1359.9613445378152
49148962	1360.0294117647059
49238333	1360.0983193277311
49327708	1360.0042016806722
49417072	1359.972268907563
49506454	1359.9344537815125
49595830	1359.9857142857143
49685212	1360.0714285714284
49774578	1360.0546218487395
49863965	1359.9596638655464
49953325	1359.9403361344537
50042711	1360.020168067227
50132084	1360.0294117647059
50221433	1359.9563025210084
50310825	1359.9882352941177
50400198	1360.0058823529412
50489563	1360.0008403361346
50578932	1359.9487394957982
50668331	1359.9218487394958
50757672	1360.0176470588235
50847082	1360.020168067227
50936428	1360.0529411764705
51025816	1360.0067226890756
51115164	1360.0067226890756
51204564	1360.0319327731092
51293907	1359.975630252101
51383315	1359.9966386554622
51472651	1359.975630252101
51562059	1360.010924369748
51651388	1360.0218487394957
51740805	1359.998319327731
51830125	1360.090756302521
51919544	1360.0823529411766
52008884	1360.0899159663866
52098276	1360.064705882353
52187618	1360.0058823529412
52277012	1359.9218487394958
52763739	1360.8050420168067
52853122	1361.6310924369748
52942653	1362.6941176470589
53340385	1367.09243697479
53429749	1368.1310924369748
53519164	1369.147899159664
53608521	1370.127731092437
53697904	1371.1352941176472
53787259	1372.155462184874
53876654	1373.2058823529412
53966103	1374.3294117647058
54055489	1375.4478991596638
54144766	1376.5226890756303
54631695	1382.816806722689
54721047	1383.9806722689075
54810447	1385.1957983193279
54899801	1386.4605042016806
54989190	1387.663025210084
55078529	1388.861344537815
55167945	1390.026050420168
55257278	1391.290756302521
55346675	1392.4655462184876
55436025	1393.7588235294118
55525417	1395.0504201680671
55614773	1396.2403361344539
55704176	1397.5285714285715
55793502	1398.7731092436975
55882914	1400.029411764706
55972248	1401.3621848739497
56061645	1402.7260504201681
56151007	1403.9966386554622
56240391	1405.1344537815125
56329752	1406.5537815126052
56419147	1408.024369747899
56508495	1409.3050420168067
56597875	1410.5789915966386
56687237	1411.849579831933
56776621	1413.218487394958
56865967	1414.6672268907562
56955361	1416.0403361344538
57044707	1417.3445378151262
